name,position,team,opponent_team,minutes,goals_scored,assists,goals_conceded,clean_sheets,bps,yellow_cards,red_cards,own_goals,saves,penalties_missed,penalties_saved,ict_index,influence,creativity,threat,was_home,kickoff_time,total_points
Vitor Ferreira,MID,Wolves,Sheffield Utd,4,0,0,0,0,4,0,0,0,0,0,0,0.2,1.2,0.8,0.0,False,2020-09-14T17:00:00Z,1
Vitor Ferreira,MID,Wolves,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2020-09-21T19:15:00Z,0
Vitor Ferreira,MID,Wolves,West Ham,17,0,0,1,0,4,0,0,0,0,0,0,2.0,7.4,12.1,0.0,False,2020-09-27T18:00:00Z,1
Vitor Ferreira,MID,Wolves,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2020-10-04T13:00:00Z,0
Vitor Ferreira,MID,Wolves,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2020-10-19T19:00:00Z,0
Vitor Ferreira,MID,Wolves,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2020-10-25T16:30:00Z,0
Vitor Ferreira,MID,Wolves,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2020-10-30T20:00:00Z,0
Vitor Ferreira,MID,Wolves,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2020-11-08T14:00:00Z,0
Vitor Ferreira,MID,Wolves,Southampton,5,0,0,0,0,3,0,0,0,0,0,0,0.1,0.2,0.6,0.0,True,2020-11-23T20:00:00Z,1
Vitor Ferreira,MID,Wolves,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2020-11-29T19:15:00Z,0
Vitor Ferreira,MID,Wolves,Liverpool,11,0,0,0,0,3,0,0,0,0,0,0,0.3,0.8,2.0,0.0,False,2020-12-06T19:15:00Z,1
Vitor Ferreira,MID,Wolves,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2020-12-12T12:30:00Z,0
Vitor Ferreira,MID,Wolves,Chelsea,1,0,1,0,0,13,0,0,0,0,0,0,3.0,19.2,10.3,0.0,True,2020-12-15T18:00:00Z,4
Vitor Ferreira,MID,Wolves,Burnley,14,0,0,0,0,2,0,0,0,0,0,0,0.1,0.0,0.8,0.0,False,2020-12-21T17:30:00Z,1
Vitor Ferreira,MID,Wolves,Spurs,1,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.3,0.0,True,2020-12-27T19:15:00Z,1
Vitor Ferreira,MID,Wolves,Man Utd,54,0,0,0,0,6,0,0,0,0,0,0,1.3,3.4,2.7,7.0,False,2020-12-29T20:00:00Z,1
Vitor Ferreira,MID,Wolves,Brighton,63,0,0,2,0,13,0,0,0,0,0,0,3.3,1.6,13.8,18.0,False,2021-01-02T17:30:00Z,2
Vitor Ferreira,MID,Wolves,Everton,4,0,0,0,0,3,0,0,0,0,0,0,0.3,1.2,1.4,0.0,True,2021-01-12T20:15:00Z,1
Vitor Ferreira,MID,Wolves,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2021-01-16T12:30:00Z,0
Vitor Ferreira,MID,Wolves,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-01-27T18:00:00Z,0
Vitor Ferreira,MID,Wolves,Crystal Palace,22,0,0,0,0,2,0,0,0,0,0,0,0.1,0.0,1.7,0.0,False,2021-01-30T15:00:00Z,1
Vitor Ferreira,MID,Wolves,Arsenal,28,0,0,0,0,1,0,0,0,0,0,0,3.7,5.2,26.1,6.0,True,2021-02-02T18:00:00Z,1
Vitor Ferreira,MID,Wolves,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2021-02-07T14:00:00Z,0
Vitor Ferreira,MID,Wolves,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-02-14T12:00:00Z,0
Vitor Ferreira,MID,Wolves,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2021-02-19T20:00:00Z,0
Vitor Ferreira,MID,Wolves,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-02-27T20:00:00Z,0
Vitor Ferreira,MID,Wolves,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-03-02T20:00:00Z,0
Vitor Ferreira,MID,Wolves,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-03-06T17:30:00Z,0
Vitor Ferreira,MID,Wolves,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,True,2021-03-15T20:00:00Z,0
Vitor Ferreira,MID,Wolves,West Ham,18,0,0,0,0,3,0,0,0,0,0,0,0.2,0.6,1.2,0.0,True,2021-04-05T19:15:00Z,1
Vitor Ferreira,MID,Wolves,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,2021-04-09T19:00:00Z,0
Vitor Ferreira,MID,Wolves,Sheffield Utd,18,0,0,0,0,3,0,0,0,0,0,0,1.3,2.8,10.1,0.0,True,2021-04-17T19:15:00Z,1
