train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,spear_corr,seed,position,window_size,num_dense,tolerance,amt_num_features,stratify_by
6.206684112548828,1.568026758884755,6.697327613830566,1.6716444504261017,7.839809894561768,1.85003321152015,0.5466454563204376,400,FWD,6,64,0.0001,large,stdev
6.413991928100586,1.5874381675145357,5.642529010772705,1.4875980643498383,8.21213150024414,1.8235366415036351,0.5848425615896303,401,FWD,6,64,0.0001,large,stdev
6.259274959564209,1.5929022335983316,6.528587818145752,1.5946472693354852,7.065671920776367,1.8274359785848195,0.5424078632967164,402,FWD,6,64,0.0001,large,stdev
6.473004341125488,1.6369974879100593,6.183095932006836,1.6149524107985072,7.066145420074463,1.6565039885387396,0.5789901083526167,403,FWD,6,64,0.0001,large,stdev
5.8827996253967285,1.578329315114522,6.334135055541992,1.5379237598712234,8.697617530822754,1.8490294002942167,0.4562594990689812,404,FWD,6,64,0.0001,large,stdev
6.616868019104004,1.663095347583294,6.5718207359313965,1.6827142692920638,6.371284008026123,1.5789755788342703,0.6528593640122617,405,FWD,6,64,0.0001,large,stdev
