train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,spear_corr,seed,position,window_size,num_dense,tolerance,amt_num_features,stratify_by
5.085668087005615,1.4879037945289948,4.180775165557861,1.3438805293145142,5.890416145324707,1.5869690984790863,0.6937907376796899,400,GK,6,64,0.0001,large,stdev
4.759828567504883,1.3857624199681031,5.652099609375,1.6698888118505175,4.8577728271484375,1.5505439133236285,0.6827061029170723,401,GK,6,64,0.0001,large,stdev
4.548521518707275,1.339612630028421,5.883148193359375,1.661123798699179,5.113680839538574,1.4233735018843756,0.6399161283334271,402,GK,6,64,0.0001,large,stdev
5.440754413604736,1.4952124516248324,6.940710067749023,1.8039689693875458,5.533347129821777,1.539722626032786,0.5145342804831886,400,DEF,6,64,0.0001,medium,stdev
5.8332672119140625,1.6150618911982328,5.872704982757568,1.6056279513068001,6.146683692932129,1.5759015268741767,0.5759744037151596,401,DEF,6,64,0.0001,medium,stdev
5.879497528076172,1.6146052793127095,5.725703716278076,1.588714100871949,6.178062915802002,1.5808556030738672,0.5214532084146417,402,DEF,6,64,0.0001,medium,stdev
