train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,spear_corr,seed,position,window_size,num_dense,tolerance,amt_num_features,stratify_by
4.7190446853637695,1.4313552755725998,4.184055805206299,1.2986146100745426,6.219419002532959,1.640297709928669,0.6564108661266527,400,GK,6,64,0.0001,large,stdev
4.469371795654297,1.3095985361322853,5.7628889083862305,1.5904849185678527,5.073462963104248,1.552388937172422,0.6577885687575781,401,GK,6,64,0.0001,large,stdev
4.365687370300293,1.2866702914587302,5.955125331878662,1.6526964769608377,5.00268030166626,1.3848136586395545,0.6678077937856651,402,GK,6,64,0.0001,large,stdev
3.6251282691955566,1.1131401472601157,7.338522434234619,1.8785354848557372,6.357857704162598,1.7097733468113552,0.5931186403803815,403,GK,6,64,0.0001,large,stdev
4.957091808319092,1.479751403765151,5.060458660125732,1.4998096761643138,4.549375057220459,1.283268077690903,0.6653778403522529,404,GK,6,64,0.0001,large,stdev
4.586256504058838,1.412973152103618,5.174055576324463,1.475074163718216,5.178800582885742,1.589289438086406,0.6534212532153842,405,GK,6,64,0.0001,large,stdev
