train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,spear_corr,seed,position,window_size,num_dense,tolerance,amt_num_features,stratify_by
5.581876754760742,1.4495449155503695,5.729259967803955,1.4264737522243558,5.210414409637451,1.4008902082374501,0.6033338158288636,400,MID,6,64,0.0001,large,stdev
5.338250637054443,1.3619241026963593,6.243049621582031,1.4865046566294149,5.3777360916137695,1.419485665661724,0.5960803408108349,401,MID,6,64,0.0001,large,stdev
4.7042059898376465,1.2933905233423715,7.219540119171143,1.6030626724587538,6.3197150230407715,1.506169794926621,0.5504897502259368,402,MID,6,64,0.0001,large,stdev
5.8609514236450195,1.4796480385297852,4.9198431968688965,1.3455044312737106,5.575682163238525,1.4198619029246538,0.5720034067295944,403,MID,6,64,0.0001,large,stdev
5.485677242279053,1.405348952747555,5.269319534301758,1.316347106744774,6.404806613922119,1.452518934465763,0.5500974262654066,404,MID,6,64,0.0001,large,stdev
4.885927677154541,1.3396536000476769,7.217008113861084,1.5751778907680583,5.608699798583984,1.3949291773801464,0.5793378598423797,405,MID,6,64,0.0001,large,stdev
